'freq[cm-1]','pbe[45ps/hann]'
17130.666667, 0.503139
17138.000000, 0.503139
17145.333333, 0.503139
17152.666667, 0.503139
17160.000000, 0.503139
17167.333333, 0.503140
17174.666667, 0.503141
17182.000000, 0.503141
17189.333333, 0.503141
17196.666667, 0.503142
17204.000000, 0.503143
17211.333333, 0.503142
17218.666667, 0.503142
17226.000000, 0.503142
17233.333333, 0.503142
17240.666667, 0.503142
17248.000000, 0.503142
17255.333333, 0.503142
17262.666667, 0.503142
17270.000000, 0.503142
17277.333333, 0.503143
17284.666667, 0.503144
17292.000000, 0.503144
17299.333333, 0.503144
17306.666667, 0.503144
17314.000000, 0.503145
17321.333333, 0.503145
17328.666667, 0.503144
17336.000000, 0.503144
17343.333333, 0.503145
17350.666667, 0.503146
17358.000000, 0.503146
17365.333333, 0.503146
17372.666667, 0.503146
17380.000000, 0.503147
17387.333333, 0.503147
17394.666667, 0.503147
17402.000000, 0.503147
17409.333333, 0.503148
17416.666667, 0.503148
17424.000000, 0.503148
17431.333333, 0.503148
17438.666667, 0.503148
17446.000000, 0.503148
17453.333333, 0.503148
17460.666667, 0.503149
17468.000000, 0.503149
17475.333333, 0.503148
17482.666667, 0.503148
17490.000000, 0.503148
17497.333333, 0.503148
17504.666667, 0.503149
17512.000000, 0.503149
17519.333333, 0.503149
17526.666667, 0.503150
17534.000000, 0.503150
17541.333333, 0.503151
17548.666667, 0.503151
17556.000000, 0.503151
17563.333333, 0.503151
17570.666667, 0.503151
17578.000000, 0.503152
17585.333333, 0.503152
17592.666667, 0.503151
17600.000000, 0.503152
17607.333333, 0.503152
17614.666667, 0.503153
17622.000000, 0.503154
17629.333333, 0.503154
17636.666667, 0.503154
17644.000000, 0.503154
17651.333333, 0.503155
17658.666667, 0.503154
17666.000000, 0.503154
17673.333333, 0.503154
17680.666667, 0.503154
17688.000000, 0.503154
17695.333333, 0.503154
17702.666667, 0.503154
17710.000000, 0.503155
17717.333333, 0.503154
17724.666667, 0.503155
17732.000000, 0.503156
17739.333333, 0.503156
17746.666667, 0.503156
17754.000000, 0.503156
17761.333333, 0.503156
17768.666667, 0.503156
17776.000000, 0.503157
17783.333333, 0.503157
17790.666667, 0.503157
17798.000000, 0.503157
17805.333333, 0.503157
17812.666667, 0.503158
17820.000000, 0.503158
17827.333333, 0.503159
17834.666667, 0.503159
17842.000000, 0.503158
17849.333333, 0.503159
17856.666667, 0.503159
17864.000000, 0.503159
17871.333333, 0.503159
17878.666667, 0.503160
17886.000000, 0.503160
17893.333333, 0.503160
17900.666667, 0.503160
17908.000000, 0.503160
17915.333333, 0.503161
17922.666667, 0.503161
17930.000000, 0.503161
17937.333333, 0.503161
17944.666667, 0.503162
17952.000000, 0.503161
17959.333333, 0.503161
17966.666667, 0.503161
17974.000000, 0.503162
17981.333333, 0.503162
17988.666667, 0.503162
17996.000000, 0.503163
18003.333333, 0.503163
18010.666667, 0.503163
18018.000000, 0.503163
18025.333333, 0.503163
18032.666667, 0.503164
18040.000000, 0.503164
18047.333333, 0.503164
18054.666667, 0.503164
18062.000000, 0.503164
18069.333333, 0.503165
18076.666667, 0.503164
18084.000000, 0.503164
18091.333333, 0.503165
18098.666667, 0.503165
18106.000000, 0.503165
18113.333333, 0.503165
18120.666667, 0.503166
18128.000000, 0.503166
18135.333333, 0.503166
18142.666667, 0.503167
18150.000000, 0.503166
18157.333333, 0.503166
18164.666667, 0.503166
18172.000000, 0.503167
18179.333333, 0.503168
18186.666667, 0.503167
18194.000000, 0.503166
18201.333333, 0.503166
18208.666667, 0.503167
18216.000000, 0.503168
18223.333333, 0.503168
18230.666667, 0.503168
18238.000000, 0.503169
18245.333333, 0.503169
18252.666667, 0.503169
18260.000000, 0.503169
18267.333333, 0.503169
18274.666667, 0.503170
18282.000000, 0.503170
18289.333333, 0.503170
18296.666667, 0.503171
18304.000000, 0.503171
18311.333333, 0.503171
18318.666667, 0.503170
18326.000000, 0.503170
18333.333333, 0.503171
18340.666667, 0.503171
18348.000000, 0.503171
18355.333333, 0.503171
18362.666667, 0.503171
18370.000000, 0.503171
18377.333333, 0.503171
18384.666667, 0.503172
18392.000000, 0.503173
18399.333333, 0.503173
18406.666667, 0.503173
18414.000000, 0.503173
18421.333333, 0.503173
18428.666667, 0.503173
18436.000000, 0.503173
18443.333333, 0.503173
18450.666667, 0.503173
18458.000000, 0.503173
18465.333333, 0.503174
18472.666667, 0.503174
18480.000000, 0.503175
18487.333333, 0.503175
18494.666667, 0.503175
18502.000000, 0.503175
18509.333333, 0.503175
18516.666667, 0.503174
18524.000000, 0.503175
18531.333333, 0.503175
18538.666667, 0.503175
18546.000000, 0.503176
18553.333333, 0.503176
18560.666667, 0.503176
18568.000000, 0.503176
18575.333333, 0.503176
18582.666667, 0.503176
18590.000000, 0.503176
18597.333333, 0.503176
18604.666667, 0.503176
18612.000000, 0.503176
18619.333333, 0.503177
18626.666667, 0.503177
18634.000000, 0.503178
18641.333333, 0.503178
18648.666667, 0.503177
18656.000000, 0.503177
18663.333333, 0.503177
18670.666667, 0.503178
18678.000000, 0.503178
18685.333333, 0.503178
18692.666667, 0.503178
18700.000000, 0.503179
18707.333333, 0.503179
18714.666667, 0.503179
18722.000000, 0.503179
18729.333333, 0.503179
18736.666667, 0.503179
18744.000000, 0.503180
18751.333333, 0.503180
18758.666667, 0.503180
18766.000000, 0.503181
18773.333333, 0.503180
18780.666667, 0.503180
18788.000000, 0.503180
18795.333333, 0.503181
18802.666667, 0.503180
18810.000000, 0.503180
18817.333333, 0.503181
18824.666667, 0.503182
18832.000000, 0.503183
18839.333333, 0.503183
18846.666667, 0.503183
18854.000000, 0.503182
18861.333333, 0.503182
18868.666667, 0.503182
18876.000000, 0.503183
18883.333333, 0.503183
18890.666667, 0.503183
18898.000000, 0.503183
18905.333333, 0.503183
18912.666667, 0.503183
18920.000000, 0.503184
18927.333333, 0.503184
18934.666667, 0.503184
18942.000000, 0.503184
18949.333333, 0.503184
18956.666667, 0.503185
18964.000000, 0.503185
18971.333333, 0.503185
18978.666667, 0.503185
18986.000000, 0.503185
18993.333333, 0.503185
19000.666667, 0.503185
19008.000000, 0.503185
19015.333333, 0.503186
19022.666667, 0.503186
19030.000000, 0.503186
19037.333333, 0.503186
19044.666667, 0.503186
19052.000000, 0.503186
19059.333333, 0.503186
19066.666667, 0.503187
19074.000000, 0.503186
19081.333333, 0.503186
19088.666667, 0.503187
19096.000000, 0.503187
19103.333333, 0.503187
19110.666667, 0.503187
19118.000000, 0.503188
19125.333333, 0.503188
19132.666667, 0.503188
19140.000000, 0.503188
19147.333333, 0.503188
19154.666667, 0.503188
19162.000000, 0.503188
19169.333333, 0.503188
19176.666667, 0.503189
19184.000000, 0.503189
19191.333333, 0.503189
19198.666667, 0.503190
19206.000000, 0.503190
19213.333333, 0.503190
19220.666667, 0.503190
19228.000000, 0.503190
19235.333333, 0.503190
19242.666667, 0.503190
19250.000000, 0.503191
19257.333333, 0.503191
19264.666667, 0.503191
19272.000000, 0.503191
19279.333333, 0.503191
19286.666667, 0.503191
19294.000000, 0.503191
19301.333333, 0.503191
19308.666667, 0.503191
19316.000000, 0.503191
19323.333333, 0.503192
19330.666667, 0.503193
19338.000000, 0.503193
19345.333333, 0.503193
19352.666667, 0.503192
19360.000000, 0.503193
19367.333333, 0.503193
19374.666667, 0.503193
19382.000000, 0.503193
19389.333333, 0.503193
19396.666667, 0.503193
19404.000000, 0.503193
19411.333333, 0.503194
19418.666667, 0.503194
19426.000000, 0.503194
19433.333333, 0.503194
19440.666667, 0.503194
19448.000000, 0.503194
19455.333333, 0.503194
19462.666667, 0.503195
19470.000000, 0.503195
19477.333333, 0.503195
19484.666667, 0.503196
19492.000000, 0.503196
19499.333333, 0.503195
19506.666667, 0.503195
19514.000000, 0.503195
19521.333333, 0.503195
19528.666667, 0.503196
19536.000000, 0.503196
19543.333333, 0.503196
19550.666667, 0.503196
19558.000000, 0.503197
19565.333333, 0.503197
19572.666667, 0.503197
19580.000000, 0.503197
19587.333333, 0.503198
19594.666667, 0.503197
19602.000000, 0.503198
19609.333333, 0.503198
19616.666667, 0.503198
19624.000000, 0.503197
19631.333333, 0.503197
19638.666667, 0.503198
19646.000000, 0.503198
19653.333333, 0.503198
19660.666667, 0.503198
19668.000000, 0.503198
19675.333333, 0.503198
19682.666667, 0.503198
19690.000000, 0.503198
19697.333333, 0.503199
19704.666667, 0.503199
19712.000000, 0.503199
19719.333333, 0.503199
19726.666667, 0.503199
19734.000000, 0.503200
19741.333333, 0.503200
19748.666667, 0.503199
19756.000000, 0.503199
19763.333333, 0.503200
19770.666667, 0.503200
19778.000000, 0.503200
19785.333333, 0.503201
19792.666667, 0.503201
19800.000000, 0.503201
19807.333333, 0.503201
19814.666667, 0.503201
19822.000000, 0.503202
19829.333333, 0.503201
19836.666667, 0.503202
19844.000000, 0.503202
19851.333333, 0.503201
19858.666667, 0.503202
19866.000000, 0.503202
19873.333333, 0.503203
19880.666667, 0.503202
19888.000000, 0.503202
19895.333333, 0.503202
19902.666667, 0.503202
19910.000000, 0.503203
19917.333333, 0.503203
19924.666667, 0.503202
19932.000000, 0.503203
19939.333333, 0.503203
19946.666667, 0.503204
19954.000000, 0.503204
19961.333333, 0.503204
19968.666667, 0.503204
19976.000000, 0.503205
19983.333333, 0.503205
19990.666667, 0.503205
19998.000000, 0.503205
20005.333333, 0.503205
20012.666667, 0.503205
20020.000000, 0.503205
20027.333333, 0.503205
20034.666667, 0.503205
20042.000000, 0.503205
20049.333333, 0.503206
20056.666667, 0.503206
20064.000000, 0.503206
20071.333333, 0.503206
20078.666667, 0.503206
20086.000000, 0.503206
20093.333333, 0.503206
20100.666667, 0.503207
20108.000000, 0.503207
20115.333333, 0.503206
20122.666667, 0.503206
20130.000000, 0.503207
20137.333333, 0.503207
20144.666667, 0.503207
20152.000000, 0.503207
20159.333333, 0.503207
20166.666667, 0.503207
20174.000000, 0.503207
20181.333333, 0.503207
20188.666667, 0.503207
20196.000000, 0.503207
20203.333333, 0.503208
20210.666667, 0.503208
20218.000000, 0.503208
20225.333333, 0.503208
20232.666667, 0.503208
20240.000000, 0.503208
20247.333333, 0.503208
20254.666667, 0.503209
20262.000000, 0.503209
20269.333333, 0.503209
20276.666667, 0.503210
20284.000000, 0.503210
20291.333333, 0.503210
20298.666667, 0.503210
20306.000000, 0.503210
20313.333333, 0.503210
20320.666667, 0.503210
20328.000000, 0.503210
20335.333333, 0.503211
20342.666667, 0.503210
20350.000000, 0.503210
20357.333333, 0.503210
20364.666667, 0.503210
20372.000000, 0.503210
20379.333333, 0.503211
20386.666667, 0.503211
20394.000000, 0.503211
20401.333333, 0.503211
20408.666667, 0.503211
20416.000000, 0.503212
20423.333333, 0.503212
20430.666667, 0.503212
20438.000000, 0.503212
20445.333333, 0.503212
20452.666667, 0.503212
20460.000000, 0.503212
20467.333333, 0.503213
20474.666667, 0.503214
20482.000000, 0.503213
20489.333333, 0.503213
20496.666667, 0.503213
20504.000000, 0.503214
20511.333333, 0.503214
20518.666667, 0.503213
20526.000000, 0.503213
20533.333333, 0.503213
20540.666667, 0.503213
20548.000000, 0.503214
20555.333333, 0.503214
20562.666667, 0.503214
20570.000000, 0.503214
20577.333333, 0.503214
20584.666667, 0.503214
20592.000000, 0.503214
20599.333333, 0.503214
20606.666667, 0.503214
20614.000000, 0.503214
20621.333333, 0.503214
20628.666667, 0.503214
20636.000000, 0.503215
20643.333333, 0.503215
20650.666667, 0.503215
20658.000000, 0.503215
20665.333333, 0.503216
20672.666667, 0.503216
20680.000000, 0.503216
20687.333333, 0.503216
20694.666667, 0.503216
20702.000000, 0.503217
20709.333333, 0.503217
20716.666667, 0.503216
20724.000000, 0.503216
20731.333333, 0.503217
20738.666667, 0.503217
20746.000000, 0.503217
20753.333333, 0.503217
20760.666667, 0.503217
20768.000000, 0.503217
20775.333333, 0.503217
20782.666667, 0.503218
20790.000000, 0.503218
20797.333333, 0.503217
20804.666667, 0.503217
20812.000000, 0.503217
20819.333333, 0.503217
20826.666667, 0.503218
20834.000000, 0.503218
20841.333333, 0.503218
20848.666667, 0.503218
20856.000000, 0.503218
20863.333333, 0.503218
20870.666667, 0.503218
20878.000000, 0.503219
20885.333333, 0.503219
20892.666667, 0.503218
20900.000000, 0.503219
20907.333333, 0.503219
20914.666667, 0.503219
20922.000000, 0.503220
20929.333333, 0.503220
20936.666667, 0.503220
20944.000000, 0.503220
20951.333333, 0.503220
20958.666667, 0.503220
20966.000000, 0.503220
20973.333333, 0.503220
20980.666667, 0.503220
20988.000000, 0.503220
20995.333333, 0.503220
21002.666667, 0.503221
21010.000000, 0.503221
21017.333333, 0.503221
21024.666667, 0.503221
21032.000000, 0.503221
21039.333333, 0.503221
21046.666667, 0.503221
21054.000000, 0.503221
21061.333333, 0.503221
21068.666667, 0.503222
21076.000000, 0.503222
21083.333333, 0.503222
21090.666667, 0.503222
21098.000000, 0.503222
21105.333333, 0.503222
21112.666667, 0.503222
21120.000000, 0.503222
21127.333333, 0.503223
21134.666667, 0.503224
21142.000000, 0.503224
21149.333333, 0.503223
21156.666667, 0.503223
21164.000000, 0.503224
21171.333333, 0.503224
21178.666667, 0.503224
21186.000000, 0.503224
21193.333333, 0.503223
21200.666667, 0.503223
21208.000000, 0.503223
21215.333333, 0.503223
21222.666667, 0.503223
21230.000000, 0.503223
21237.333333, 0.503224
21244.666667, 0.503224
21252.000000, 0.503224
21259.333333, 0.503224
21266.666667, 0.503224
21274.000000, 0.503225
21281.333333, 0.503225
21288.666667, 0.503225
21296.000000, 0.503224
21303.333333, 0.503225
21310.666667, 0.503225
21318.000000, 0.503225
21325.333333, 0.503225
21332.666667, 0.503226
21340.000000, 0.503226
21347.333333, 0.503226
21354.666667, 0.503226
21362.000000, 0.503226
21369.333333, 0.503225
21376.666667, 0.503226
21384.000000, 0.503226
21391.333333, 0.503226
21398.666667, 0.503226
21406.000000, 0.503226
21413.333333, 0.503226
21420.666667, 0.503227
21428.000000, 0.503227
21435.333333, 0.503227
21442.666667, 0.503227
21450.000000, 0.503227
21457.333333, 0.503227
21464.666667, 0.503227
21472.000000, 0.503227
21479.333333, 0.503227
21486.666667, 0.503227
21494.000000, 0.503228
21501.333333, 0.503228
21508.666667, 0.503228
21516.000000, 0.503228
21523.333333, 0.503228
21530.666667, 0.503228
21538.000000, 0.503228
21545.333333, 0.503229
21552.666667, 0.503229
21560.000000, 0.503229
21567.333333, 0.503229
21574.666667, 0.503229
21582.000000, 0.503230
21589.333333, 0.503229
21596.666667, 0.503229
21604.000000, 0.503230
21611.333333, 0.503230
21618.666667, 0.503229
21626.000000, 0.503230
21633.333333, 0.503230
21640.666667, 0.503229
21648.000000, 0.503230
21655.333333, 0.503230
21662.666667, 0.503230
21670.000000, 0.503230
21677.333333, 0.503230
21684.666667, 0.503230
21692.000000, 0.503230
21699.333333, 0.503230
21706.666667, 0.503230
21714.000000, 0.503230
21721.333333, 0.503230
21728.666667, 0.503231
21736.000000, 0.503231
21743.333333, 0.503231
21750.666667, 0.503231
21758.000000, 0.503231
21765.333333, 0.503232
21772.666667, 0.503232
21780.000000, 0.503231
21787.333333, 0.503231
21794.666667, 0.503232
21802.000000, 0.503232
21809.333333, 0.503232
21816.666667, 0.503232
21824.000000, 0.503232
21831.333333, 0.503232
21838.666667, 0.503233
21846.000000, 0.503233
21853.333333, 0.503233
21860.666667, 0.503233
21868.000000, 0.503233
21875.333333, 0.503233
21882.666667, 0.503232
21890.000000, 0.503232
21897.333333, 0.503232
21904.666667, 0.503233
21912.000000, 0.503233
21919.333333, 0.503233
21926.666667, 0.503234
21934.000000, 0.503233
21941.333333, 0.503234
21948.666667, 0.503234
21956.000000, 0.503235
21963.333333, 0.503234
21970.666667, 0.503234
21978.000000, 0.503234
21985.333333, 0.503234
21992.666667, 0.503234
22000.000000, 0.503234
22007.333333, 0.503235
22014.666667, 0.503234
22022.000000, 0.503234
22029.333333, 0.503235
22036.666667, 0.503235
22044.000000, 0.503235
22051.333333, 0.503235
22058.666667, 0.503235
22066.000000, 0.503235
22073.333333, 0.503235
22080.666667, 0.503235
22088.000000, 0.503235
22095.333333, 0.503235
22102.666667, 0.503235
22110.000000, 0.503236
22117.333333, 0.503235
22124.666667, 0.503236
22132.000000, 0.503236
22139.333333, 0.503237
22146.666667, 0.503237
22154.000000, 0.503237
22161.333333, 0.503236
22168.666667, 0.503236
22176.000000, 0.503236
22183.333333, 0.503237
22190.666667, 0.503237
22198.000000, 0.503237
22205.333333, 0.503237
22212.666667, 0.503237
22220.000000, 0.503237
22227.333333, 0.503237
22234.666667, 0.503237
22242.000000, 0.503237
22249.333333, 0.503238
22256.666667, 0.503238
22264.000000, 0.503238
22271.333333, 0.503238
22278.666667, 0.503238
22286.000000, 0.503238
22293.333333, 0.503238
22300.666667, 0.503237
22308.000000, 0.503237
22315.333333, 0.503238
22322.666667, 0.503238
22330.000000, 0.503238
22337.333333, 0.503239
22344.666667, 0.503239
22352.000000, 0.503238
22359.333333, 0.503239
22366.666667, 0.503240
22374.000000, 0.503239
22381.333333, 0.503238
22388.666667, 0.503239
22396.000000, 0.503239
22403.333333, 0.503239
22410.666667, 0.503239
22418.000000, 0.503239
22425.333333, 0.503239
22432.666667, 0.503239
22440.000000, 0.503240
22447.333333, 0.503240
22454.666667, 0.503241
22462.000000, 0.503241
22469.333333, 0.503240
22476.666667, 0.503240
22484.000000, 0.503240
22491.333333, 0.503240
22498.666667, 0.503240
22506.000000, 0.503240
22513.333333, 0.503241
22520.666667, 0.503240
22528.000000, 0.503241
22535.333333, 0.503241
22542.666667, 0.503241
22550.000000, 0.503241
22557.333333, 0.503241
22564.666667, 0.503241
22572.000000, 0.503241
22579.333333, 0.503241
22586.666667, 0.503241
22594.000000, 0.503241
22601.333333, 0.503241
22608.666667, 0.503242
22616.000000, 0.503242
22623.333333, 0.503242
22630.666667, 0.503242
22638.000000, 0.503242
22645.333333, 0.503242
22652.666667, 0.503242
22660.000000, 0.503243
22667.333333, 0.503243
22674.666667, 0.503243
22682.000000, 0.503243
22689.333333, 0.503243
22696.666667, 0.503243
22704.000000, 0.503243
22711.333333, 0.503243
22718.666667, 0.503243
22726.000000, 0.503243
22733.333333, 0.503243
22740.666667, 0.503243
22748.000000, 0.503243
22755.333333, 0.503244
22762.666667, 0.503244
22770.000000, 0.503244
22777.333333, 0.503244
22784.666667, 0.503244
22792.000000, 0.503244
22799.333333, 0.503244
22806.666667, 0.503244
22814.000000, 0.503244
22821.333333, 0.503244
22828.666667, 0.503244
22836.000000, 0.503244
22843.333333, 0.503243
22850.666667, 0.503244
22858.000000, 0.503244
22865.333333, 0.503245
22872.666667, 0.503245
22880.000000, 0.503245
22887.333333, 0.503245
22894.666667, 0.503245
22902.000000, 0.503245
22909.333333, 0.503245
22916.666667, 0.503245
22924.000000, 0.503245
22931.333333, 0.503245
22938.666667, 0.503245
22946.000000, 0.503245
22953.333333, 0.503245
22960.666667, 0.503245
22968.000000, 0.503245
22975.333333, 0.503246
22982.666667, 0.503246
22990.000000, 0.503246
22997.333333, 0.503245
23004.666667, 0.503245
23012.000000, 0.503246
23019.333333, 0.503246
23026.666667, 0.503247
23034.000000, 0.503247
23041.333333, 0.503247
23048.666667, 0.503247
23056.000000, 0.503247
23063.333333, 0.503246
23070.666667, 0.503246
23078.000000, 0.503246
23085.333333, 0.503246
23092.666667, 0.503246
23100.000000, 0.503247
23107.333333, 0.503247
23114.666667, 0.503247
23122.000000, 0.503248
23129.333333, 0.503247
23136.666667, 0.503247
23144.000000, 0.503247
23151.333333, 0.503248
23158.666667, 0.503247
23166.000000, 0.503247
23173.333333, 0.503248
23180.666667, 0.503248
23188.000000, 0.503248
23195.333333, 0.503248
23202.666667, 0.503248
23210.000000, 0.503248
23217.333333, 0.503248
23224.666667, 0.503249
23232.000000, 0.503249
23239.333333, 0.503248
23246.666667, 0.503248
23254.000000, 0.503249
23261.333333, 0.503249
23268.666667, 0.503249
23276.000000, 0.503249
23283.333333, 0.503249
23290.666667, 0.503249
23298.000000, 0.503249
23305.333333, 0.503249
23312.666667, 0.503249
23320.000000, 0.503249
23327.333333, 0.503249
23334.666667, 0.503250
23342.000000, 0.503250
23349.333333, 0.503249
23356.666667, 0.503250
23364.000000, 0.503250
23371.333333, 0.503250
23378.666667, 0.503250
23386.000000, 0.503250
23393.333333, 0.503250
23400.666667, 0.503249
23408.000000, 0.503249
23415.333333, 0.503250
23422.666667, 0.503251
23430.000000, 0.503250
23437.333333, 0.503250
23444.666667, 0.503251
23452.000000, 0.503251
23459.333333, 0.503251
23466.666667, 0.503251
23474.000000, 0.503251
23481.333333, 0.503251
23488.666667, 0.503251
23496.000000, 0.503251
23503.333333, 0.503251
23510.666667, 0.503251
23518.000000, 0.503251
23525.333333, 0.503251
23532.666667, 0.503252
23540.000000, 0.503252
23547.333333, 0.503252
23554.666667, 0.503252
23562.000000, 0.503252
23569.333333, 0.503252
23576.666667, 0.503252
23584.000000, 0.503252
23591.333333, 0.503252
23598.666667, 0.503252
23606.000000, 0.503252
23613.333333, 0.503252
23620.666667, 0.503252
23628.000000, 0.503252
23635.333333, 0.503252
23642.666667, 0.503252
23650.000000, 0.503253
23657.333333, 0.503253
23664.666667, 0.503252
23672.000000, 0.503253
23679.333333, 0.503253
23686.666667, 0.503253
23694.000000, 0.503253
23701.333333, 0.503253
23708.666667, 0.503253
23716.000000, 0.503253
23723.333333, 0.503253
23730.666667, 0.503253
23738.000000, 0.503253
23745.333333, 0.503253
23752.666667, 0.503253
23760.000000, 0.503254
23767.333333, 0.503254
23774.666667, 0.503254
23782.000000, 0.503254
23789.333333, 0.503254
23796.666667, 0.503254
23804.000000, 0.503254
23811.333333, 0.503254
23818.666667, 0.503254
23826.000000, 0.503254
23833.333333, 0.503255
23840.666667, 0.503254
23848.000000, 0.503254
23855.333333, 0.503254
23862.666667, 0.503254
23870.000000, 0.503254
23877.333333, 0.503254
23884.666667, 0.503255
23892.000000, 0.503255
23899.333333, 0.503254
23906.666667, 0.503255
23914.000000, 0.503255
23921.333333, 0.503255
23928.666667, 0.503255
23936.000000, 0.503255
23943.333333, 0.503255
23950.666667, 0.503256
23958.000000, 0.503255
23965.333333, 0.503255
23972.666667, 0.503255
23980.000000, 0.503255
23987.333333, 0.503255
23994.666667, 0.503255
24002.000000, 0.503256
24009.333333, 0.503256
24016.666667, 0.503256
24024.000000, 0.503256
24031.333333, 0.503256
24038.666667, 0.503256
24046.000000, 0.503256
24053.333333, 0.503256
24060.666667, 0.503256
24068.000000, 0.503257
24075.333333, 0.503257
24082.666667, 0.503257
24090.000000, 0.503257
24097.333333, 0.503256
24104.666667, 0.503257
24112.000000, 0.503257
24119.333333, 0.503257
24126.666667, 0.503258
24134.000000, 0.503257
24141.333333, 0.503257
24148.666667, 0.503257
24156.000000, 0.503257
24163.333333, 0.503257
24170.666667, 0.503257
24178.000000, 0.503257
24185.333333, 0.503257
24192.666667, 0.503257
24200.000000, 0.503257
24207.333333, 0.503257
24214.666667, 0.503257
24222.000000, 0.503258
24229.333333, 0.503258
24236.666667, 0.503258
24244.000000, 0.503258
24251.333333, 0.503258
24258.666667, 0.503258
24266.000000, 0.503258
24273.333333, 0.503258
24280.666667, 0.503258
24288.000000, 0.503258
24295.333333, 0.503258
24302.666667, 0.503258
24310.000000, 0.503259
24317.333333, 0.503259
24324.666667, 0.503258
24332.000000, 0.503258
24339.333333, 0.503259
24346.666667, 0.503259
24354.000000, 0.503259
24361.333333, 0.503260
24368.666667, 0.503260
24376.000000, 0.503260
24383.333333, 0.503260
24390.666667, 0.503260
24398.000000, 0.503259
24405.333333, 0.503259
24412.666667, 0.503259
24420.000000, 0.503259
24427.333333, 0.503259
24434.666667, 0.503259
24442.000000, 0.503259
24449.333333, 0.503259
24456.666667, 0.503260
24464.000000, 0.503260
24471.333333, 0.503260
24478.666667, 0.503259
24486.000000, 0.503260
24493.333333, 0.503260
24500.666667, 0.503260
24508.000000, 0.503260
24515.333333, 0.503260
24522.666667, 0.503261
24530.000000, 0.503261
24537.333333, 0.503261
24544.666667, 0.503260
24552.000000, 0.503260
24559.333333, 0.503260
24566.666667, 0.503261
24574.000000, 0.503261
24581.333333, 0.503261
24588.666667, 0.503261
24596.000000, 0.503261
24603.333333, 0.503261
24610.666667, 0.503261
24618.000000, 0.503261
24625.333333, 0.503261
24632.666667, 0.503261
24640.000000, 0.503262
24647.333333, 0.503261
24654.666667, 0.503261
24662.000000, 0.503261
24669.333333, 0.503261
24676.666667, 0.503262
24684.000000, 0.503262
24691.333333, 0.503262
24698.666667, 0.503262
24706.000000, 0.503262
24713.333333, 0.503262
24720.666667, 0.503262
24728.000000, 0.503262
24735.333333, 0.503262
24742.666667, 0.503262
24750.000000, 0.503262
24757.333333, 0.503262
24764.666667, 0.503262
24772.000000, 0.503262
24779.333333, 0.503263
24786.666667, 0.503263
24794.000000, 0.503262
24801.333333, 0.503262
24808.666667, 0.503263
24816.000000, 0.503263
24823.333333, 0.503263
24830.666667, 0.503263
24838.000000, 0.503263
24845.333333, 0.503264
24852.666667, 0.503263
24860.000000, 0.503263
24867.333333, 0.503263
24874.666667, 0.503263
24882.000000, 0.503263
24889.333333, 0.503263
24896.666667, 0.503263
24904.000000, 0.503263
24911.333333, 0.503264
24918.666667, 0.503264
24926.000000, 0.503264
24933.333333, 0.503264
24940.666667, 0.503264
24948.000000, 0.503264
24955.333333, 0.503264
24962.666667, 0.503264
24970.000000, 0.503264
24977.333333, 0.503264
24984.666667, 0.503264
24992.000000, 0.503264
24999.333333, 0.503265
25006.666667, 0.503265
25014.000000, 0.503264
25021.333333, 0.503264
25028.666667, 0.503264
25036.000000, 0.503264
25043.333333, 0.503264
25050.666667, 0.503265
25058.000000, 0.503265
25065.333333, 0.503265
25072.666667, 0.503265
25080.000000, 0.503264
25087.333333, 0.503265
25094.666667, 0.503266
25102.000000, 0.503265
25109.333333, 0.503265
25116.666667, 0.503265
25124.000000, 0.503265
25131.333333, 0.503266
25138.666667, 0.503266
25146.000000, 0.503266
25153.333333, 0.503266
25160.666667, 0.503265
25168.000000, 0.503265
25175.333333, 0.503265
25182.666667, 0.503265
25190.000000, 0.503265
25197.333333, 0.503266
25204.666667, 0.503266
25212.000000, 0.503266
25219.333333, 0.503266
25226.666667, 0.503266
25234.000000, 0.503266
25241.333333, 0.503266
25248.666667, 0.503266
25256.000000, 0.503266
25263.333333, 0.503266
25270.666667, 0.503266
25278.000000, 0.503266
25285.333333, 0.503266
25292.666667, 0.503266
25300.000000, 0.503266
25307.333333, 0.503266
25314.666667, 0.503266
25322.000000, 0.503266
25329.333333, 0.503266
25336.666667, 0.503267
25344.000000, 0.503267
25351.333333, 0.503267
25358.666667, 0.503267
25366.000000, 0.503267
25373.333333, 0.503267
25380.666667, 0.503268
25388.000000, 0.503267
25395.333333, 0.503267
25402.666667, 0.503267
25410.000000, 0.503267
25417.333333, 0.503267
25424.666667, 0.503267
25432.000000, 0.503267
25439.333333, 0.503267
25446.666667, 0.503267
25454.000000, 0.503267
25461.333333, 0.503267
25468.666667, 0.503268
25476.000000, 0.503268
25483.333333, 0.503268
25490.666667, 0.503268
25498.000000, 0.503268
25505.333333, 0.503268
25512.666667, 0.503268
25520.000000, 0.503268
25527.333333, 0.503268
25534.666667, 0.503268
25542.000000, 0.503267
25549.333333, 0.503268
25556.666667, 0.503269
25564.000000, 0.503269
25571.333333, 0.503268
25578.666667, 0.503268
25586.000000, 0.503268
25593.333333, 0.503268
25600.666667, 0.503268
25608.000000, 0.503268
25615.333333, 0.503268
25622.666667, 0.503269
25630.000000, 0.503269
25637.333333, 0.503269
25644.666667, 0.503270
25652.000000, 0.503269
25659.333333, 0.503269
