'freq[cm-1]','tip3p[200ps/hann/30]', 'spce/qspcfw[200ps/hann/30]', 'spce/spcfw[200ps/hann/30]', 'spce[200ps/hann/30]', 'opc3pol[200ps/hann/30]', 'pbe[45ps/hann/30]'
4345.000000,19.241614,20.610194,21.582447,19.662532,19.825011,4.508591
4346.000000,19.241305,20.595820,21.570765,19.662474,19.824926,4.508409
4347.000000,19.240975,20.581732,21.559285,19.662394,19.824831,4.507372
4348.000000,19.240627,20.567707,21.547764,19.662292,19.824723,4.506345
4349.000000,19.239416,20.553001,21.535381,19.661306,19.823731,4.505328
4350.000000,19.239986,20.540407,21.525094,19.662137,19.824584,4.504324
4351.000000,19.239694,20.527004,21.513809,19.662083,19.824553,4.502416
4352.000000,19.238541,20.512915,21.501640,19.661145,19.823639,4.501554
4353.000000,19.239173,20.500916,21.491547,19.662024,19.824569,4.500686
4354.000000,19.237976,20.487134,21.479388,19.661028,19.823616,4.500802
4355.000000,19.238564,20.475432,21.469282,19.661850,19.824506,4.500064
4356.000000,19.238295,20.462942,21.458153,19.661790,19.824512,4.499331
4357.000000,19.237166,20.449710,21.446135,19.660845,19.823638,4.498604
4358.000000,19.237826,20.438601,21.436115,19.661716,19.824604,4.496968
4359.000000,19.236658,20.425626,21.424046,19.660712,19.823688,4.496358
4360.000000,19.237280,20.414782,21.413966,19.661524,19.824614,4.495727
4361.000000,19.237046,20.403089,21.402859,19.661451,19.824657,4.496060
4362.000000,19.235954,20.390681,21.390808,19.660491,19.823815,4.495519
4363.000000,19.236649,20.380342,21.380758,19.661347,19.824815,4.494962
4364.000000,19.235517,20.368137,21.368598,19.660325,19.823929,4.494385
4365.000000,19.236174,20.358022,21.358468,19.661116,19.824883,4.493783
4366.000000,19.235973,20.347010,21.347250,19.661019,19.824950,4.492259
4367.000000,19.234916,20.335300,21.335128,19.660034,19.824129,4.491709
4368.000000,19.235644,20.325665,21.325009,19.660862,19.825145,4.492097
4369.000000,19.235516,20.315182,21.313816,19.660801,19.825273,4.491577
4370.000000,19.235375,20.304893,21.302729,19.660714,19.825381,4.491010
4371.000000,19.235220,20.294638,21.291462,19.660600,19.825469,4.490392
4372.000000,19.234208,20.283623,21.279306,19.659594,19.824666,4.489720
4373.000000,19.234983,20.274614,21.269134,19.660400,19.825699,4.488104
4374.000000,19.234900,20.264757,21.257921,19.660314,19.825840,4.487425
4375.000000,19.234802,20.255056,21.246786,19.660203,19.825959,4.487660
4376.000000,19.234692,20.245362,21.235469,19.660062,19.826056,4.486961
4377.000000,19.233721,20.234895,21.223250,19.659031,19.825258,4.486191
4378.000000,19.234534,20.226420,21.213047,19.659809,19.826292,4.485350
4379.000000,19.234486,20.217066,21.201799,19.659698,19.826430,4.484436
4380.000000,19.234422,20.207896,21.190665,19.659556,19.826544,4.483447
4381.000000,19.234345,20.198673,21.179368,19.659388,19.826633,4.481499
4382.000000,19.233404,20.188667,21.167182,19.658325,19.825823,4.480471
4383.000000,19.234246,20.180694,21.157022,19.659073,19.826843,4.480344
4384.000000,19.234225,20.171807,21.145867,19.658926,19.826962,4.479274
4385.000000,19.233339,20.162185,21.133838,19.657888,19.826183,4.478128
4386.000000,19.234236,20.154541,21.123752,19.658658,19.827230,4.476908
4387.000000,19.233298,20.145048,21.111653,19.657546,19.826380,4.475616
4388.000000,19.234140,20.137508,21.101544,19.658244,19.827353,4.473369
4389.000000,19.234118,20.129066,21.090422,19.658051,19.827425,4.472053
4390.000000,19.233231,20.119822,21.078434,19.656968,19.826595,4.471648
4391.000000,19.234123,20.112579,21.068434,19.657695,19.827591,4.470317
4392.000000,19.233178,20.103454,21.056453,19.656541,19.826686,4.468928
4393.000000,19.234015,20.096310,21.046423,19.657197,19.827604,4.467487
4394.000000,19.233984,20.088289,21.035434,19.656962,19.827620,4.465997
4395.000000,19.233086,20.079451,21.023565,19.655837,19.826736,4.463572
4396.000000,19.233969,20.072549,21.013677,19.656525,19.827673,4.462113
4397.000000,19.233011,20.063768,21.001786,19.655331,19.826710,4.460603
4398.000000,19.233832,20.056923,20.991901,19.655952,19.827568,4.460037
4399.000000,19.233784,20.049173,20.981059,19.655684,19.827525,4.458583
4400.000000,19.232868,20.040591,20.969361,19.654525,19.826577,4.457109
4401.000000,19.233730,20.033954,20.959620,19.655180,19.827451,4.455620
4402.000000,19.233721,20.026388,20.948925,19.654945,19.827422,4.454121
4403.000000,19.233691,20.018936,20.938313,19.654686,19.827359,4.451727
4404.000000,19.233635,20.011424,20.927648,19.654400,19.827267,4.450336
4405.000000,19.232713,20.003082,20.916105,19.653229,19.826269,4.449921
4406.000000,19.233568,19.996628,20.906546,19.653872,19.827097,4.448651
4407.000000,19.233555,19.989252,20.896026,19.653629,19.827021,4.447393
4408.000000,19.233520,19.981953,20.885602,19.653365,19.826915,4.446150
4409.000000,19.233462,19.974571,20.875113,19.653077,19.826777,4.444927
4410.000000,19.232536,19.966333,20.863758,19.651905,19.825740,4.442842
4411.000000,19.233388,19.959972,20.854387,19.652550,19.826527,4.441780
4412.000000,19.233372,19.952657,20.844053,19.652310,19.826413,4.441720
4413.000000,19.233337,19.945427,20.833838,19.652050,19.826272,4.440827
4414.000000,19.233281,19.938092,20.823564,19.651770,19.826103,4.439965
4415.000000,19.232359,19.929903,20.812462,19.650607,19.825035,4.439138
4416.000000,19.233219,19.923554,20.803302,19.651264,19.825795,4.438344
4417.000000,19.233212,19.916244,20.793241,19.651038,19.825656,4.436696
4418.000000,19.232340,19.908082,20.782312,19.649931,19.824620,4.436087
4419.000000,19.233250,19.901772,20.773341,19.650643,19.825414,4.435495
4420.000000,19.232327,19.893539,20.762422,19.649486,19.824314,4.435911
4421.000000,19.233187,19.887137,20.753491,19.650148,19.825044,4.435495
4422.000000,19.233186,19.879785,20.743617,19.649931,19.824879,4.435109
4423.000000,19.232322,19.871586,20.732912,19.648835,19.823823,4.434750
4424.000000,19.233240,19.865187,20.724191,19.649566,19.824601,4.433529
4425.000000,19.232326,19.856894,20.713540,19.648425,19.823489,4.433333
4426.000000,19.233196,19.850406,20.704869,19.649111,19.824211,4.433140
4427.000000,19.233205,19.842991,20.695277,19.648918,19.824041,4.433940
4428.000000,19.232354,19.834688,20.684829,19.647850,19.822981,4.433886
4429.000000,19.233287,19.828218,20.676398,19.648605,19.823756,4.433840
4430.000000,19.232390,19.819826,20.666005,19.647493,19.822643,4.433799
4431.000000,19.233277,19.813273,20.657632,19.648207,19.823368,4.433757
4432.000000,19.233303,19.805777,20.648322,19.648044,19.823203,4.432831
4433.000000,19.232467,19.797392,20.638196,19.647004,19.822151,4.432887
4434.000000,19.233415,19.790860,20.630054,19.647789,19.822933,4.433907
4435.000000,19.233500,19.783366,20.621006,19.647696,19.822829,4.434042
4436.000000,19.233571,19.775938,20.612063,19.647592,19.822709,4.434153
4437.000000,19.233624,19.768418,20.603089,19.647474,19.822573,4.434237
4438.000000,19.232819,19.760049,20.593278,19.646481,19.821551,4.434290
4439.000000,19.233791,19.753505,20.585434,19.647315,19.822365,4.433430
4440.000000,19.233903,19.746019,20.576681,19.647272,19.822295,4.433519
4441.000000,19.233998,19.738602,20.568040,19.647217,19.822210,4.434538
4442.000000,19.234072,19.731087,20.559359,19.647149,19.822110,4.434648
4443.000000,19.233285,19.722746,20.549856,19.646206,19.821123,4.434707
4444.000000,19.234279,19.716250,20.542300,19.647087,19.821978,4.434714
4445.000000,19.234411,19.708855,20.533850,19.647094,19.821945,4.434666
4446.000000,19.234522,19.701494,20.525484,19.647086,19.821900,4.434560
4447.000000,19.234615,19.694083,20.517092,19.647065,19.821838,4.433517
4448.000000,19.233842,19.685831,20.507849,19.646167,19.820893,4.433402
4449.000000,19.234846,19.679396,20.500551,19.647091,19.821783,4.434196
4450.000000,19.234984,19.672080,20.492333,19.647136,19.821790,4.434064
4451.000000,19.234256,19.663914,20.483248,19.646302,19.820909,4.433868
4452.000000,19.235306,19.657585,20.476137,19.647293,19.821870,4.433608
4453.000000,19.234518,19.649402,20.467072,19.646413,19.820941,4.433284
4454.000000,19.235507,19.643047,20.459981,19.647355,19.821855,4.432018
4455.000000,19.235628,19.635797,20.451961,19.647417,19.821880,4.431681
4456.000000,19.234882,19.627688,20.443094,19.646599,19.821019,4.432256
4457.000000,19.235912,19.621444,20.436159,19.647603,19.821995,4.431910
4458.000000,19.235103,19.613330,20.427263,19.646732,19.821084,4.431508
4459.000000,19.236070,19.607066,20.420336,19.647683,19.822011,4.431053
4460.000000,19.236167,19.599914,20.412437,19.647748,19.822049,4.430547
4461.000000,19.235393,19.591907,20.403710,19.646933,19.821199,4.429112
4462.000000,19.236395,19.585736,20.396920,19.647935,19.822181,4.428628
4463.000000,19.235555,19.577692,20.388207,19.647061,19.821277,4.428086
4464.000000,19.236489,19.571487,20.381392,19.648003,19.822204,4.428481
4465.000000,19.236551,19.564360,20.373645,19.648060,19.822241,4.427979
4466.000000,19.235741,19.556391,20.365028,19.647228,19.821385,4.427446
4467.000000,19.236703,19.550270,20.358312,19.648209,19.822362,4.426888
4468.000000,19.236794,19.543223,20.350667,19.648298,19.822448,4.426307
4469.000000,19.236855,19.536245,20.343064,19.648364,19.822510,4.424826
4470.000000,19.236891,19.529178,20.335388,19.648401,19.822548,4.424323
4471.000000,19.236054,19.521279,20.326827,19.647551,19.821694,4.424782
4472.000000,19.236987,19.515210,20.320177,19.648511,19.822667,4.424369
4473.000000,19.237049,19.508235,20.312578,19.648580,19.822747,4.423951
4474.000000,19.237082,19.501306,20.305031,19.648622,19.822801,4.423531
4475.000000,19.237086,19.494326,20.297406,19.648635,19.822828,4.423111
4476.000000,19.236219,19.486516,20.288909,19.647757,19.821959,4.421822
4477.000000,19.237123,19.480496,20.282293,19.648687,19.822919,4.421524
4478.000000,19.237154,19.473599,20.274747,19.648724,19.822981,4.422208
4479.000000,19.237160,19.466723,20.267228,19.648733,19.823018,4.422038
4480.000000,19.237137,19.459802,20.259639,19.648710,19.823027,4.421880
4481.000000,19.236243,19.452033,20.251157,19.647796,19.822139,4.421734
4482.000000,19.237121,19.446095,20.244563,19.648689,19.823076,4.421602
4483.000000,19.237126,19.439256,20.237014,19.648689,19.823116,4.420615
4484.000000,19.236261,19.431597,20.228587,19.647797,19.822254,4.420622
4485.000000,19.237167,19.425782,20.222055,19.648714,19.823217,4.420625
4486.000000,19.236234,19.418142,20.213583,19.647746,19.822280,4.421615
4487.000000,19.237073,19.412330,20.207000,19.648589,19.823170,4.421752
4488.000000,19.237042,19.405658,20.199473,19.648538,19.823157,4.421898
4489.000000,19.236142,19.398155,20.191049,19.647599,19.822248,4.422050
4490.000000,19.237016,19.392514,20.184526,19.648469,19.823165,4.421340
4491.000000,19.236051,19.385047,20.176059,19.647459,19.822185,4.421611
4492.000000,19.236861,19.379446,20.169487,19.648257,19.823028,4.421864
4493.000000,19.236800,19.373008,20.161974,19.648168,19.822972,4.423085
4494.000000,19.235871,19.365768,20.153570,19.647189,19.822017,4.423437
4495.000000,19.236718,19.360381,20.147066,19.648021,19.822887,4.423777
4496.000000,19.235727,19.353199,20.138615,19.646973,19.821856,4.424102
4497.000000,19.236511,19.347883,20.132075,19.647736,19.822652,4.424407
4498.000000,19.236428,19.341744,20.124600,19.647610,19.822547,4.423822
4499.000000,19.235474,19.334808,20.116263,19.646595,19.821543,4.424186
4500.000000,19.236296,19.329757,20.109812,19.647391,19.822363,4.425489
4501.000000,19.236249,19.323874,20.102443,19.647298,19.822282,4.425893
4502.000000,19.236179,19.318103,20.095116,19.647182,19.822174,4.426256
4503.000000,19.236087,19.312353,20.087743,19.647042,19.822036,4.426574
4504.000000,19.235126,19.305833,20.079501,19.646015,19.821000,4.426843
4505.000000,19.235943,19.301211,20.073163,19.646804,19.821790,4.426190
4506.000000,19.235891,19.295781,20.065914,19.646705,19.821681,4.426461
4507.000000,19.235818,19.290455,20.058727,19.646582,19.821547,4.427647
4508.000000,19.235722,19.285156,20.051510,19.646436,19.821384,4.427905
4509.000000,19.234761,19.279081,20.043438,19.645403,19.820326,4.428098
4510.000000,19.235576,19.274923,20.037287,19.646185,19.821094,4.428224
4511.000000,19.235526,19.269936,20.030225,19.646082,19.820967,4.428280
4512.000000,19.235453,19.265090,20.023255,19.645957,19.820815,4.428263
4513.000000,19.235360,19.260260,20.016247,19.645809,19.820637,4.427304
4514.000000,19.234399,19.254681,20.008418,19.644775,19.819562,4.427251
4515.000000,19.235216,19.251018,20.002528,19.645556,19.820318,4.428100
4516.000000,19.235166,19.246553,19.995758,19.645450,19.820177,4.428006
4517.000000,19.234252,19.241321,19.988182,19.644459,19.819143,4.427836
4518.000000,19.235116,19.237965,19.982542,19.645284,19.819939,4.427591
4519.000000,19.234146,19.232855,19.975061,19.644234,19.818843,4.427272
4520.000000,19.234955,19.229618,19.969505,19.644997,19.819578,4.426015
4521.000000,19.234900,19.225587,19.963112,19.644877,19.819420,4.425663
4522.000000,19.233980,19.220780,19.955907,19.643872,19.818372,4.426221
4523.000000,19.234840,19.217849,19.950645,19.644684,19.819156,4.425845
4524.000000,19.233865,19.213146,19.943565,19.643620,19.818050,4.425407
4525.000000,19.234670,19.210320,19.938423,19.644372,19.818776,4.424909
4526.000000,19.234611,19.206677,19.932474,19.644239,19.818610,4.424356
4527.000000,19.233688,19.202254,19.925730,19.643220,19.817553,4.422888
4528.000000,19.234543,19.199712,19.920940,19.644018,19.818328,4.422346
4529.000000,19.233564,19.195388,19.914322,19.642940,19.817213,4.421743
4530.000000,19.234363,19.192937,19.909685,19.643678,19.817931,4.422076
4531.000000,19.234298,19.189669,19.904208,19.643530,19.817758,4.421510
4532.000000,19.233367,19.185618,19.897960,19.642496,19.816692,4.420913
4533.000000,19.234214,19.183416,19.893703,19.643275,19.817458,4.420291
4534.000000,19.234196,19.180407,19.888626,19.643168,19.817330,4.419646
4535.000000,19.234156,19.177459,19.883688,19.643039,19.817183,4.418121
4536.000000,19.234095,19.174543,19.878802,19.642887,19.817012,4.417555
4537.000000,19.233170,19.170814,19.873152,19.641849,19.815952,4.417954
4538.000000,19.234022,19.168951,19.869476,19.642627,19.816720,4.417484
4539.000000,19.234010,19.166250,19.864993,19.642521,19.816598,4.417014
4540.000000,19.233976,19.163632,19.860648,19.642392,19.816453,4.416545
4541.000000,19.233920,19.161024,19.856355,19.642242,19.816286,4.416083
4542.000000,19.232998,19.157629,19.851303,19.641208,19.815224,4.414767
4543.000000,19.233855,19.156087,19.848226,19.641991,19.815993,4.414435
4544.000000,19.233847,19.153729,19.844349,19.641889,19.815866,4.415088
4545.000000,19.233818,19.151436,19.840597,19.641766,19.815718,4.414897
4546.000000,19.233767,19.149171,19.836900,19.641622,19.815545,4.414724
4547.000000,19.232851,19.146109,19.832438,19.640596,19.814478,4.414570
4548.000000,19.233711,19.144890,19.829933,19.641385,19.815240,4.414437
4549.000000,19.233706,19.142850,19.826622,19.641292,19.815105,4.413461
4550.000000,19.232835,19.140014,19.822534,19.640316,19.814076,4.413482
4551.000000,19.233741,19.139040,19.820404,19.641160,19.814876,4.413506
4552.000000,19.232812,19.136278,19.816467,19.640131,19.813782,4.414522
4553.000000,19.233660,19.135385,19.814482,19.640922,19.814516,4.414695
4554.000000,19.233644,19.133667,19.811676,19.640833,19.814355,4.414886
4555.000000,19.232763,19.131171,19.808085,19.639863,19.813298,4.415091
4556.000000,19.233660,19.130532,19.806439,19.640714,19.814070,4.414441
4557.000000,19.232723,19.128122,19.802980,19.639694,19.812946,4.414780
4558.000000,19.233564,19.127559,19.801450,19.640495,19.813651,4.415108
4559.000000,19.233540,19.126188,19.799095,19.640416,19.813460,4.416416
4560.000000,19.232653,19.124032,19.795930,19.639457,19.812370,4.416860
4561.000000,19.233544,19.123719,19.794688,19.640318,19.813110,4.417300
4562.000000,19.232598,19.121638,19.791609,19.639309,19.811951,4.417731
4563.000000,19.233433,19.121399,19.790451,19.640121,19.812620,4.418151
4564.000000,19.233399,19.120350,19.788443,19.640052,19.812389,4.417686
4565.000000,19.232500,19.118501,19.785616,19.639106,19.811264,4.418179
4566.000000,19.233382,19.118485,19.784700,19.639978,19.811964,4.419621
4567.000000,19.233399,19.117645,19.782920,19.639971,19.811767,4.420168
4568.000000,19.233394,19.116862,19.781201,19.639947,19.811544,4.420681
4569.000000,19.233369,19.116091,19.779472,19.639906,19.811292,4.421155
4570.000000,19.232477,19.114519,19.776907,19.638983,19.810145,4.421586
4571.000000,19.233362,19.114768,19.776237,19.639881,19.810823,4.421105
4572.000000,19.233382,19.114182,19.774692,19.639898,19.810606,4.421550
4573.000000,19.233380,19.113638,19.773190,19.639897,19.810363,4.422914
4574.000000,19.233358,19.113078,19.771683,19.639878,19.810095,4.423357
4575.000000,19.232468,19.111697,19.769320,19.638977,19.808931,4.423740
4576.000000,19.233357,19.112145,19.768811,19.639894,19.809594,4.424061
4577.000000,19.233377,19.111737,19.767417,19.639927,19.809362,4.424316
4578.000000,19.233377,19.111356,19.766047,19.639942,19.809104,4.424503
4579.000000,19.233352,19.110950,19.764646,19.639934,19.808819,4.423756
4580.000000,19.232462,19.109700,19.762375,19.639042,19.807640,4.423913
4581.000000,19.233347,19.110248,19.761966,19.639969,19.808291,4.424970
4582.000000,19.233364,19.109929,19.760657,19.640008,19.808046,4.425091
4583.000000,19.232513,19.108767,19.758479,19.639166,19.806911,4.425138
4584.000000,19.233438,19.109376,19.758144,19.640139,19.807606,4.425113
4585.000000,19.232526,19.108153,19.755914,19.639237,19.806409,4.425014
4586.000000,19.233388,19.108695,19.755525,19.640149,19.807047,4.423979
4587.000000,19.233382,19.108358,19.754215,19.640176,19.806793,4.423848
4588.000000,19.232508,19.107157,19.752028,19.639317,19.805648,4.424621
4589.000000,19.233409,19.107712,19.751688,19.640272,19.806340,4.424464
4590.000000,19.232471,19.106423,19.749445,19.639348,19.805140,4.424243
4591.000000,19.233307,19.106880,19.749037,19.640239,19.805777,4.423960
4592.000000,19.233274,19.106446,19.747714,19.640239,19.805522,4.423619
4593.000000,19.232372,19.105133,19.745506,19.639354,19.804381,4.422360
4594.000000,19.233244,19.105551,19.745122,19.640276,19.805072,4.422022
4595.000000,19.232275,19.104122,19.742837,19.639321,19.803877,4.421619
4596.000000,19.233080,19.104419,19.742373,19.640174,19.804516,4.422147
4597.000000,19.233014,19.103826,19.740995,19.640136,19.804265,4.421771
4598.000000,19.232077,19.102333,19.738718,19.639208,19.803129,4.421357
4599.000000,19.232914,19.102568,19.738261,19.640090,19.803827,4.420909
4600.000000,19.232878,19.101896,19.736883,19.640081,19.803636,4.420433
4601.000000,19.232816,19.101176,19.735493,19.640041,19.803432,4.419067
4602.000000,19.232726,19.100387,19.734048,19.639975,19.803208,4.418654
4603.000000,19.231765,19.098707,19.731707,19.639015,19.802100,4.419198
4604.000000,19.232576,19.098747,19.731184,19.639861,19.802825,4.418863
4605.000000,19.232516,19.097889,19.729746,19.639814,19.802664,4.418516
4606.000000,19.232431,19.096971,19.728281,19.639739,19.802490,4.418162
4607.000000,19.232319,19.095986,19.726768,19.639631,19.802296,4.417803
4608.000000,19.231336,19.094100,19.724351,19.638633,19.801222,4.416578
4609.000000,19.232128,19.093949,19.723749,19.639441,19.801982,4.416329
4610.000000,19.232050,19.092888,19.722226,19.639355,19.801855,4.417060
4611.000000,19.231945,19.091792,19.720688,19.639240,19.801716,4.416931
4612.000000,19.231815,19.090625,19.719093,19.639093,19.801557,4.416809
4613.000000,19.230814,19.088574,19.716609,19.638053,19.800516,4.416696
4614.000000,19.231588,19.088266,19.715933,19.638822,19.801311,4.416592
4615.000000,19.231492,19.087060,19.714349,19.638699,19.801222,4.415633
4616.000000,19.230528,19.084974,19.711867,19.637682,19.800246,4.415662
4617.000000,19.231339,19.084634,19.711203,19.638474,19.801108,4.415685
4618.000000,19.230313,19.082449,19.708646,19.637382,19.800086,4.416695
4619.000000,19.231064,19.082009,19.707900,19.638100,19.800902,4.416847
4620.000000,19.230949,19.080691,19.706251,19.637926,19.800833,4.417008
4621.000000,19.229967,19.078502,19.703711,19.636861,19.799877,4.417174
4622.000000,19.230762,19.078061,19.702991,19.637607,19.800759,4.416480
4623.000000,19.229722,19.075788,19.700381,19.636472,19.799754,4.416763
4624.000000,19.230459,19.075271,19.699593,19.637146,19.800589,4.417029
4625.000000,19.230332,19.073882,19.697914,19.636931,19.800536,4.418269
4626.000000,19.229338,19.071630,19.695353,19.635826,19.799596,4.418636
4627.000000,19.230125,19.071147,19.694609,19.636532,19.800491,4.418994
4628.000000,19.229077,19.068840,19.691984,19.635359,19.799500,4.419338
4629.000000,19.229808,19.068303,19.691181,19.635997,19.800342,4.419665
4630.000000,19.229675,19.066910,19.689484,19.635746,19.800296,4.419111
4631.000000,19.228678,19.064657,19.686909,19.634609,19.799359,4.419503
4632.000000,19.229461,19.064176,19.686165,19.635282,19.800253,4.420843
4633.000000,19.229379,19.062838,19.684534,19.635068,19.800252,4.421285
4634.000000,19.229279,19.061498,19.682898,19.634832,19.800235,4.421692
4635.000000,19.229160,19.060144,19.681240,19.634572,19.800192,4.422059
4636.000000,19.228179,19.057944,19.678713,19.633427,19.799260,4.422383
4637.000000,19.228980,19.057523,19.678009,19.634094,19.800159,4.421798
4638.000000,19.228917,19.056250,19.676429,19.633876,19.800165,4.422136
4639.000000,19.228838,19.054980,19.674848,19.633637,19.800146,4.423398
4640.000000,19.228740,19.053694,19.673251,19.633376,19.800102,4.423739
4641.000000,19.227781,19.051571,19.670782,19.632234,19.799164,4.424022
4642.000000,19.228605,19.051229,19.670154,19.632905,19.800052,4.424246
4643.000000,19.228566,19.050044,19.668650,19.632694,19.800045,4.424408
4644.000000,19.228512,19.048865,19.667150,19.632465,19.800011,4.424506
4645.000000,19.228440,19.047684,19.665643,19.632215,19.799948,4.423677
4646.000000,19.227507,19.045668,19.663268,19.631084,19.798989,4.423754
4647.000000,19.228356,19.045429,19.662733,19.631772,19.799853,4.424744
4648.000000,19.228344,19.044353,19.661322,19.631578,19.799817,4.424798
4649.000000,19.227470,19.042439,19.659048,19.630506,19.798882,4.424786
4650.000000,19.228379,19.042307,19.658613,19.631252,19.799772,4.424708
4651.000000,19.227458,19.040381,19.656317,19.630130,19.798764,4.424564
4652.000000,19.228320,19.040235,19.655864,19.630828,19.799578,4.423494
4653.000000,19.228321,19.039257,19.654540,19.630647,19.799493,4.423334
4654.000000,19.227463,19.037439,19.652360,19.629586,19.798508,4.424091
4655.000000,19.228388,19.037405,19.652018,19.630347,19.799347,4.423924
4656.000000,19.227483,19.035576,19.649819,19.629239,19.798287,4.423702
4657.000000,19.228362,19.035527,19.649459,19.629954,19.799049,4.423428
4658.000000,19.228382,19.034638,19.648231,19.629790,19.798910,4.423106
4659.000000,19.227541,19.032914,19.646137,19.628749,19.797872,4.421875
4660.000000,19.228481,19.032978,19.645879,19.629529,19.798656,4.421578
4661.000000,19.227592,19.031244,19.643763,19.628440,19.797540,4.421226
4662.000000,19.228485,19.031301,19.643481,19.629171,19.798247,4.421816
4663.000000,19.228518,19.030522,19.642328,19.629023,19.798051,4.421512
4664.000000,19.227689,19.028909,19.640313,19.627996,19.796955,4.421183
4665.000000,19.228643,19.029081,19.640132,19.628789,19.797683,4.420831
4666.000000,19.228735,19.028417,19.639076,19.628703,19.797511,4.420462
4667.000000,19.228809,19.027756,19.638025,19.628600,19.797310,4.419215
4668.000000,19.228866,19.027096,19.636955,19.628479,19.797079,4.418931
4669.000000,19.228062,19.025604,19.635021,19.627479,19.795951,4.419617
4670.000000,19.229038,19.025899,19.634925,19.628295,19.796645,4.419434
4671.000000,19.229152,19.025357,19.633952,19.628232,19.796444,4.419252
4672.000000,19.229250,19.024827,19.632981,19.628151,19.796215,4.419073
4673.000000,19.229329,19.024296,19.631994,19.628051,19.795961,4.418900
4674.000000,19.228546,19.022936,19.630142,19.627068,19.794811,4.417874
4675.000000,19.229544,19.023370,19.630120,19.627903,19.795489,4.417832
4676.000000,19.229680,19.022968,19.629222,19.627854,19.795272,4.418779
4677.000000,19.229796,19.022577,19.628322,19.627785,19.795031,4.418875
4678.000000,19.229894,19.022189,19.627404,19.627694,19.794766,4.418987
4679.000000,19.229127,19.020974,19.625618,19.626721,19.793609,4.419117
4680.000000,19.230140,19.021551,19.625661,19.627560,19.794282,4.419264
4681.000000,19.230287,19.021299,19.624825,19.627514,19.794065,4.418568
4682.000000,19.229569,19.020218,19.623123,19.626583,19.792958,4.418860
4683.000000,19.230630,19.020933,19.623247,19.627465,19.793683,4.419153
4684.000000,19.229856,19.019855,19.621510,19.626470,19.792523,4.420439
4685.000000,19.230861,19.020573,19.621599,19.627290,19.793196,4.420871
4686.000000,19.231000,19.020452,19.620814,19.627220,19.792982,4.421316
4687.000000,19.230274,19.019503,19.619158,19.626266,19.791881,4.421769
4688.000000,19.231326,19.020352,19.619335,19.627125,19.792618,4.421364
4689.000000,19.230541,19.019412,19.617643,19.626107,19.791472,4.421938
4690.000000,19.231534,19.020262,19.617784,19.626901,19.792164,4.422495
4691.000000,19.231660,19.020279,19.617046,19.626806,19.791972,4.424028
4692.000000,19.230916,19.019468,19.615444,19.625823,19.790896,4.424686
4693.000000,19.231950,19.020445,19.615669,19.626650,19.791658,4.425332
4694.000000,19.231143,19.019627,19.614034,19.625597,19.790538,4.425964
4695.000000,19.232111,19.020599,19.614222,19.626355,19.791257,4.426574
4696.000000,19.232209,19.020726,19.613536,19.626225,19.791091,4.426293
4697.000000,19.231437,19.020032,19.611976,19.625204,19.790045,4.426960
4698.000000,19.232436,19.021124,19.612250,19.625992,19.790836,4.428571
4699.000000,19.232564,19.021381,19.611647,19.625891,19.790746,4.429277
4700.000000,19.232665,19.021640,19.611038,19.625761,19.790642,4.429940
4701.000000,19.232740,19.021894,19.610414,19.625605,19.790526,4.430556
4702.000000,19.231941,19.021312,19.608919,19.624559,19.789526,4.431120
4703.000000,19.232915,19.022506,19.609256,19.625322,19.790365,4.430762
4704.000000,19.233015,19.022861,19.608717,19.625195,19.790320,4.431323
4705.000000,19.233088,19.023214,19.608170,19.625042,19.790263,4.432798
4706.000000,19.233131,19.023560,19.607611,19.624862,19.790191,4.433342
4707.000000,19.232302,19.023063,19.606177,19.623795,19.789238,4.433818
4708.000000,19.233242,19.024337,19.606574,19.624537,19.790122,4.434223
4709.000000,19.233309,19.024763,19.606086,19.624391,19.790121,4.434555
4710.000000,19.233348,19.025180,19.605600,19.624222,19.790108,4.434812
4711.000000,19.233357,19.025579,19.605094,19.624026,19.790078,4.434128
4712.000000,19.232493,19.025133,19.603720,19.622945,19.789164,4.434341
4713.000000,19.233398,19.026452,19.604179,19.623675,19.790088,4.435452
4714.000000,19.233429,19.026922,19.603757,19.623519,19.790129,4.435618
4715.000000,19.232588,19.026535,19.602457,19.622480,19.789284,4.435705
4716.000000,19.233516,19.027916,19.602991,19.623253,19.790274,4.435713
4717.000000,19.232603,19.027472,19.601657,19.622153,19.789381,4.435643
4718.000000,19.233459,19.028799,19.602150,19.622868,19.790322,4.434635
4719.000000,19.233442,19.029263,19.601768,19.622698,19.790377,4.434526
4720.000000,19.232553,19.028870,19.600514,19.621646,19.789546,4.435322
4721.000000,19.233438,19.030239,19.601081,19.622410,19.790549,4.435182
4722.000000,19.232480,19.029783,19.599785,19.621303,19.789668,4.434976
4723.000000,19.233295,19.031084,19.600309,19.622012,19.790621,4.434706
4724.000000,19.233239,19.031519,19.599956,19.621840,19.790686,4.434377
4725.000000,19.232310,19.031092,19.598725,19.620788,19.789865,4.433133
4726.000000,19.233155,19.032414,19.599326,19.621552,19.790874,4.432807
4727.000000,19.232158,19.031912,19.598059,19.620447,19.789999,4.432417
4728.000000,19.232932,19.033157,19.598613,19.621158,19.790954,4.432963
4729.000000,19.232836,19.033535,19.598290,19.620989,19.791019,4.432602
